,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Is_Parent,Average_Spend,Total_Spending,Average_Company_Website_Visits,Online_Purchase_Ratio,Total_Campaigns_Accepted,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_level_High,Education_level_Low,Education_level_Middle,Relationship_Situation_Alone,Relationship_Situation_Couple,cluster
0,0.3452974341500114,-0.8369636076252869,-0.9452122981070311,0.3047806813922291,1.0079809169993188,1.6046529055798389,1.82360158903838,2.488573055447627,1.5483063493127056,0.8799641621482078,0.35092932714086644,1.5032712014272798,2.683094304329766,-0.5624477150595532,0.7158206103564345,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,2.423677750130571,1.0210321781439677,-1.6314538121070195,0.2290452216055998,1.7375854993164412,0.5833333333333334,0.36363636363636365,-0.4324218689147787,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,-0.24465817600141274,1.0148607307035362,0.8914402207036088,-0.3862430903480737,-0.8694690475883219,-0.6370143650498525,-0.7283463012806299,-0.6439861247837477,-0.630861074368989,-0.7370380930839912,-0.19044788466572077,-1.1640590309753447,-0.5761794264299164,-1.183726494806993,-0.1551973992395388,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,1.2779059658551788,0.6129502365184963,-0.7098867029884162,-0.9586730778514302,0.4166666666666667,0.25,-0.4324218689147787,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2,1.019339476441892,-0.8369636076252869,-0.9452122981070311,-0.8008573533922554,0.3791555282191635,0.599767577366529,-0.15652094067211098,1.3645371143057807,-0.1299030459364155,-0.027134663957659892,-0.731825096472308,1.5032712014272798,-0.2140379007899517,1.3013886241827661,-0.5907064040375255,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,0.33603541091407146,-1.6314538121070195,0.652502626227449,0.31145124560689413,0.3333333333333333,0.4,-0.4324218689147787,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,-1.2299850887335437,1.0148607307035362,-0.9452122981070311,-0.8008573533922554,-0.8694690475883219,-0.5597154936488287,-0.6621846893093963,-0.49657157512580075,-0.5807652715257317,-0.7567576327819449,-0.19044788466572077,-0.7830118549178269,-0.9383209520698811,-0.5624477150595532,0.28031160555844786,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,-1.2908319112569322,0.6129502365184963,-0.6866590816378505,-0.9145833149543455,0.5,0.3333333333333333,-0.4324218689147787,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
4,0.3530507934491017,1.0148607307035362,-0.9452122981070311,1.5486234705247741,-0.38205415293576134,0.4451698345644813,-0.19905340551076114,0.16679389833496097,0.020384362593356548,-0.5595622358024084,1.433683750754041,0.36012967325472645,0.14810362485001302,0.058831064687886556,-0.1551973992395388,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,-1.0339581235457211,0.6129502365184963,-0.5832068296226394,-0.2888478338380282,0.4166666666666667,0.35714285714285715,-0.4324218689147787,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5,0.5641422530759467,-0.8369636076252869,0.8914402207036088,-1.1463692392624067,0.661976516474353,0.4194035440974733,-0.29356999404109485,-0.6808397621982345,0.39610288391778664,-0.579281775500362,-0.19044788466572077,0.7411768493122441,0.5102451504899778,1.3013886241827661,0.28031160555844786,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,0.16478621910659738,0.6129502365184963,-0.0943547371984285,0.20970563892131405,0.5,0.3,-0.4324218689147787,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
6,0.22009318688792773,-0.8369636076252869,0.8914402207036088,-0.5244478446961343,-0.19551265004404064,1.012028224838656,0.0183347481090064,0.2405011731639345,0.5714381938691874,-0.3229277594269646,0.8923065389474537,1.122224025369762,0.14810362485001302,0.36947045456160643,0.28031160555844786,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,-0.17771216450835076,0.6129502365184963,-0.4704635290672018,-0.003960135118404058,0.5,0.4117647058823529,-0.4324218689147787,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
7,-0.8894375396483397,1.0148607307035362,-0.9452122981070311,-0.5935502218701645,-0.673901342943776,-0.405117750846781,-0.49205482995479566,-0.6255593060765045,-0.630861074368989,-0.4018059182187792,-0.19044788466572077,-0.020917502802791334,-0.9383209520698811,-0.5624477150595532,1.1513296151544212,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,-1.3764565071606691,0.6129502365184963,-0.5830281556122503,-0.7178751420288908,0.6666666666666666,0.5,-0.4324218689147787,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
8,-1.0446547906488373,1.0148607307035362,-0.9452122981070311,-1.0427156735013614,-0.8604428458354967,-0.6627806555168604,-0.6432813716033295,-0.6255593060765045,-0.5807652715257317,-0.8159162518758057,-0.731825096472308,-0.40196467886030907,-0.9383209520698811,-1.183726494806993,1.5868386199524078,-0.2781690470351395,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,2.423677750130571,-0.43458595221956187,0.6129502365184963,-0.6518176496120022,-0.9264536357343299,0.75,0.6,-0.4324218689147787,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
9,-2.2803401762322384,1.0148607307035362,0.8914402207036088,0.6502925672623805,-0.8183205709889791,-0.6627806555168604,-0.7283463012806299,-0.6624129434909911,-0.630861074368989,-0.5990013151983157,-0.731825096472308,-1.1640590309753447,-0.9383209520698811,-1.8050052745544327,6.377437672730261,3.5949362830210068,-0.27816904703513945,-0.262580759494529,-0.2483554456659605,-0.11182928828111977,-0.09609167675529232,-0.41259610521494733,1.620404349470127,0.6129502365184963,-0.6464574293003332,-0.9213663554000509,1.6666666666666667,1.0,1.119752524267005,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2
